language|level|title|char_start|char_end|words|position|category|removed_text
rinconada|1|Nabayad ni King si Kong|671|2312|239|trailing|publisher|This book was adapted as part of the ABC+: Advancing Basic Education in the Philippines project. ABC+ is a partnership of USAID and the Department of Education (DepEd), implemented by RTI International together with The Asia Foundation, SIL LEAD, and Florida State University. This book was quality assured by Belen Pili, Riema Yocampo, Vilma Cangayo, Madonna Monte, and Emerlina Antioquia, and was approved for publishing by the Department of Education Region V - Bicol Learning Resource Management Section (LRMS) of the Curriculum and Learning Management Division (CLMD). The book was field tested by Annabelle Relativo. Brought to you by Let's Read is an initiative of The Asia Foundation's Books for Asia program that fosters young readers in Asia and the Pacific. booksforasia.org To read more books like this and get further information, visit www.letsreadasia.org Original Story Nabayad ni King si Kong (Sa Sees Da). Author: All Children Reading - Cambodia. Illustrator: Sorn Srey Nuch. Published by The Asia Foundation - Let's Read, © The Asia Foundation - Let's Read. Released under CC-BY-4.0. This work is a modified version of the original story. @The Asia Foundation – Let's Read, 2021. Some rights reserved. Released under CC-BY-4.0. For full terms of use and attribution, Contributing translators: Trisha Mae Praxides, Romeo Jr. Sotto, Kent Patrick De Lima, Leo Francis Barbonio Table of Contents Page 1 Page 2 Page 3 Page 13 Page 16 Page 19 Page 22 Page 25 Page 28 Page 29 Copyright Guide Cover Start of Story
rinconada|1|Nagpabakal sa Isura si Mamay|0|80|7|leading|title_author|Nagpabakal sa Isura si Mamay Khamphasone Sihapanya
rinconada|1|Nagpabakal sa Isura si Mamay|507|2043|217|trailing|publisher|Pum Anh Lao is a nonprofit, social enterprise that publishes children's books and promotes reading for disadvantaged groups. Pum Anh conducts writers' workshops with children and adults to develop stories – including for children with disabilities and for ethnic minorities. Pum Anh has developed, designed and illustrated a wide range of teaching and reading materials for UN agencies and NGOs, working closely with the Ministry of Education and Sports and the Ministry of Information, Culture and Tourism. Brought to you by Let's Read is an initiative of The Asia Foundation's Books for Asia program that fosters young readers in Asia and the Pacific. booksforasia.org To read more books like this and get further information, visit www.letsreadasia.org Original Story Nagpabakal sa Isura si Mamay (My Aunt Sells Fish). Author: Illustrator: Khamphasone Sihapanya. Editor: Pum Anh. Contributor: Pum Anh. Published by The Asia Foundation - Let's Read, © The Asia Foundation - Let's Read. Released under CC-BY-4.0. This work is a modified version of the original story. @The Asia Foundation – Let's Read, 2022. Some rights reserved. Released under CC-BY-4.0. For full terms of use and attribution, Contributing translators: Reynald Ocampo, Sofia A. Baile Table of Contents Page 1 Page 2 Page 3 Page 4 Page 5 Page 6 Page 7 Page 8 Page 9 Page 10 Page 11 Copyright Guide Cover Start of Story
rinconada|1|Nagtanom si Sara sa Agakon|0|62|10|leading|title_author|Nagtanom si Sara sa Agakon Sat Kolabphana Sorn Srey Nuch
rinconada|1|Nagtanom si Sara sa Agakon|2008|3743|250|trailing|publisher|This book was adapted as part of the ABC+: Advancing Basic Education in the Philippines project. ABC+ is a partnership of USAID and the Department of Education (DepEd), implemented by RTI International together with The Asia Foundation, SIL LEAD, and Florida State University. This book was quality assured by Belen Pili, Riema Yocampo, Joselito Baracena, Sofia Baile, Eugene Brisenio, and Anthony Ababa, and was approved for publishing by the Department of Education Region V - Bicol Learning Resource Management Section (LRMS) of the Curriculum and Learning Management Division (CLMD). The book was field tested by Melvern Villaderez. Brought to you by Let's Read is an initiative of The Asia Foundation's Books for Asia program that fosters young readers in Asia and the Pacific. booksforasia.org To read more books like this and get further information, visit www.letsreadasia.org Original Story Nagtanom si Sara sa Agakon (Sophy Plants A Pig). Author: Sat Kolabphana. Illustrator: Sorn Srey Nuch. Editor: Prum Kunthearo. Published by The Asia Foundation - Let's Read, © The Asia Foundation - Let's Read. Released under CC-BY-NC-4.0. This work is a modified version of the original story. @The Asia Foundation – Let's Read, 2021. Some rights reserved. Released under CC-BY-NC-4.0. For full terms of use and attribution, Contributing translators: Alvin Franco Agtarap, Ma. Lorina G. Cascato, Higino Penones, Dan Randolf Francia Table of Contents Page 1 Page 2 Page 3 Page 4 Page 5 Page 6 Page 20 Page 25 Page 26 Page 29 Page 32 Page 35 Page 38 Page 44 Page 47 Page 48 Copyright Guide Cover Start of Story
rinconada|1|Nakagugurang saka Mas Hoben na Ngod na Lalaki|0|79|12|leading|publisher|Nakagugurang saka Mas Hoben na Ngod na Lalaki All Children Reading - Cambodia
rinconada|1|Nakagugurang saka Mas Hoben na Ngod na Lalaki|832|2913|315|trailing|publisher|Pira ngamin su ngod na lalaki ni Dina? 2. Unong ngayamon su gusto nira Dina saka ku mga ngod niyang lalaki? 3. Uno su ngaran ku mga nakagugu--rang na ngod na lalaki ni Sara? 4. Agko ika mga ngod na lalaki o babayi? Kin agko, pira ngamin? Uno su mga ngaran nira? Kin uda ika mga ngod na lalaki o babayi, siisaya bisto mong mga agko ngod? This book was adapted as part of the ABC+: Advancing Basic Education in the Philippines project. ABC+ is a partnership of USAID and the Department of Education (DepEd), implemented by RTI International together with The Asia Foundation, SIL LEAD, and Florida State University. This book was quality assured by Belen Pili, Riema Yocampo, Vilma Cangayo, Madonna Monte, Emerlina Antioquia, Criselda Taduran, and Rechie Salcedo, and was approved for publishing by the Department of Education Region V - Bicol Learning Resource Management Section (LRMS) of the Curriculum and Learning Management Division (CLMD). The book was field tested by Jane Tabarangao. Brought to you by Let's Read is an initiative of The Asia Foundation's Books for Asia program that fosters young readers in Asia and the Pacific. booksforasia.org To read more books like this and get further information, visit www.letsreadasia.org Original Story Nakagugurang saka Mas Hoben na Ngod na Lalaki (Older and Younger Brother). Author: All Children Reading - Cambodia. Illustrator: Sorn Srey Nuch, May Sak. Published by The Asia Foundation - Let's Read, © The Asia Foundation - Let's Read. Released under CC-BY-4.0. This work is a modified version of the original story. @The Asia Foundation – Let's Read, 2021. Some rights reserved. Released under CC-BY-4.0. For full terms of use and attribution, Contributing translators: Gigi V. Severo, Kent Patrick De Lima, Kharl Requinala Table of Contents Page 1 Page 1 Page 2 Page 3 Page 4 Page 16 Page 19 Page 22 Page 25 Page 28 Page 31 Page 34 Page 37 Page 40 Page 41 Copyright Guide Cover Start of Story
rinconada|1|Namasyar si Omar|0|53|9|leading|title_author|Namasyar si Omar Komar Rien Komar Cheh El Huyno
rinconada|1|Namasyar si Omar|1104|2791|243|trailing|publisher|This book was adapted as part of the ABC+: Advancing Basic Education in the Philippines project. ABC+ is a partnership of USAID and the Department of Education (DepEd), implemented by RTI International together with The Asia Foundation, SIL LEAD, and Florida State University. This book was quality assured by Salvacion Magistrado & Franlie Ramos-Corporal, Sheila Loria, Marlene Laya, and Estefanie Delloro, and was approved for publishing by the Department of Education Region V - Bicol Learning Resource Management Section (LRMS) of the Curriculum and Learning Management Division (CLMD). The book was field tested by Karen Belonio. Brought to you by Let's Read is an initiative of The Asia Foundation's Books for Asia program that fosters young readers in Asia and the Pacific. booksforasia.org To read more books like this and get further information, visit www.letsreadasia.org Original Story Namasyar si Omar (Walking in the Garden). Author: Komar Rien Komar Cheh. Illustrator: El Huyno. Published by The Asia Foundation - Let's Read, © The Asia Foundation - Let's Read. Released under CC-BY-4.0. This work is a modified version of the original story. @The Asia Foundation – Let's Read, 2021. Some rights reserved. Released under CC-BY-4.0. For full terms of use and attribution, Contributing translators: Kent Patrick De Lima, Ali Vince Robosa, Jacobito Botor, elvin Amaro Signer: Kumar Regmi Table of Contents Page 1 Page 2 Page 3 Page 4 Page 5 Page 6 Page 7 Page 16 Page 18 Page 20 Page 22 Page 24 Page 27 Page 28 Copyright Guide Cover Start of Story
rinconada|1|Nauudang Pato|0|13|2|leading|title_author|Nauudang Pato
rinconada|1|Nauudang Pato|577|1516|127|trailing|publisher|Brought to you by Let's Read is an initiative of The Asia Foundation's Books for Asia program that fosters young readers in Asia and the Pacific. booksforasia.org To read more books like this and get further information, visit www.letsreadasia.org Original Story Nauudang Pato (The Lost Duckling). Author: Egambaram Kumudini. Illustrator: Thanuja Dilhani. Published by , © . Released under CC-BY-4.0. This work is a modified version of the original story. @The Asia Foundation – Let's Read, #_published_year_#. Some rights reserved. Released under CC-BY-4.0. For full terms of use and attribution, Contributing translators: Quintin Atienza, Ivan Boaquiña Signer: Sagar K.C. Table of Contents Page 1 Page 2 Page 3 Page 4 Page 5 Page 6 Page 7 Page 8 Page 9 Page 10 Page 11 Page 12 Page 13 Copyright Guide Cover Start of Story
rinconada|1|Ngata Diri Sira Nagtutubo|0|25|4|leading|title_author|Ngata Diri Sira Nagtutubo
rinconada|1|Ngata Diri Sira Nagtutubo|1017|2831|269|trailing|publisher|This storybook received assistance by the People of USA through USAID. License: Creative Commons Attribution CC BY 4. 0 IGO Translation of work: If individuals or legal entities translate this work, you must mention that translation is not conducted by Room to Read or USAID and not considered the official translation of Room to Read or USAID. Room to Read or USAID will not be responsible for the content or mistakes of the translation. Amendment of work: If individuals or legal entities make amendments to the work, the source should be referenced: this work has been amended from the original work of Room to Read and USAID. The views and perspectives in this amended work are the sole responsibility of the party making the amendments because it has been reviewed by Room to Read and USAID. Submit Translation Brought to you by Let's Read is an initiative of The Asia Foundation's Books for Asia program that fosters young readers in Asia and the Pacific. booksforasia.org To read more books like this and get further information, visit www.letsreadasia.org Original Story Ngata Diri Sira Nagtutubo? (Why Don't They Sprout?). Author: Room to Read. Illustrator: Nivong Sengsakoun. Editor: Onchanh Phetchantharath, Pakian Luangxaysana, Sengmany Souphanthalop. Published by , © . Released under CC-BY-4.0. This work is a modified version of the original story. @The Asia Foundation – Let's Read, #_published_year_#. Some rights reserved. Released under CC-BY-4.0. For full terms of use and attribution, Contributing translators: Gorobao Maria P. Table of Contents Page 1 Page 2 Page 3 Page 4 Page 5 Page 6 Page 7 Page 8 Page 9 Page 10 Page 11 Page 12 Copyright Guide Cover Start of Story
rinconada|1|Ngiyaw! Ngiyaw!|0|58|7|leading|title_author|Ngiyaw! Ngiyaw! Durga Lal Shrestha Surendra Maharjan
rinconada|1|Ngiyaw! Ngiyaw!|118|5089|739|trailing|author_bio|The Asia Foundation's Book for Asia program. Ang Srijanalaya ay isang NGO na nakabase sa Nepal na naglalayong magtaguyod ng isang ligtas na espasyo ng pagpapahayag sa pamamagitan ng sining. Para sa karagdagang impormasyon, maaring bisitahin ang srijanalaya.org. Pamagat:' NyauNyau' (20 18 )Orihinal na inawit sa Chulichiya Chan Chan (19 91 )Manunulat: Durga Lal Shrestha Dibuhista: Surendra Maharjan Pagamatnugot: Sharareh Bajracharya, Muna Gurung, and Niranjan Kunwar Ngiyaw! Ngiyaw! Ngiyaw! Ngiyaw! Su kuting nagngingiyaw. Isay kanimo nagtutturo, na magkuko sa gatas saka magguno? Su tasa sa gatas, Sa estante nakataas. Sinaray saka pinakaray, Para diri maabot maski siisay. Isay kanimo nagtutturo, Na magkuko sa gatas saka magguno? Mauungot si Mama, Ta uda ika itinuda. Ngiyaw! Ngiyaw! Ngiyaw! Su kuting nagngingiyaw. Magubat na a bag ko ta puno adi sa libro. Ay, baana kita! Gusto pang umiba kanako. Pagmata namong darwa, Nag-aadal saka nagbabasa. Pamawan nakaimo na, Salamat ki Nanay sa pag-asikaso niya. Ngiyaw! Ngiyaw! Ngiyaw! Su kuting nagngingiyaw! Masiram gayod su kinaon, Kaya iya nangangayamon. Si Nanay sibot na sa biyo! Kaya sa pag-ataman ki Bunso, Diri na niya magibo, Kaya kami na a nagmamangno. Sa baloy kin kami tipon, naglulukso, nagtatalon, nagbabayli, nagtatawa. Kaya ika dapat nang umiba. Sige mo sana ngiyaw! Puro sana ika ngiyaw! Agko ika makulog? Ngata ta gusto mong maturog? Gusto ko ikang gibuwon na modelo. Ika maidodrowing ko sigurado. Pero pag ika nababayad ko, Arog ika sa tigre na mabugaybo. Kin malang ngitngit sa agranan, A anino mo maisog, maitomman. Alagad sa igin na arog ko, ika mabuot. Usad na ataman na nakagagaan sa buot. Ang May-akda Isang tanyag na makata ng Nepal Bhasa at Nepali si Durga Lal Shrestha. Bilang guro ng Nepal Bhasa sa Kanya Mandir sa Sekundarya noong 19 50 shanggang 19 60 s, nakalikha siya ng mga awiting nagbigay ng inspirasyon sa mga bata na ipagmalaki at ipahayag ang kanilang sarili sa pamamagitan ng kanilang kinamulatang wika. Ang kanyang mga awitin ay nakilala sa buong Kathmandu Valley at ang mga kalipunan niya ng mga pambatang awitin ay muling inililimbag sa kasalukuyang panahon. Ang Dibuhista Si Surendra Maharjan ay mahusay at dedikadong Visual Artist at Freelance illustrator. Natapos niya ang kaniyang MFA sa Printmaking tatlong taon na ang nakalilipas mula sa Central Department of Fine Arts, Tribhuvan University. Nang siya ay nakapagtapos, hinubog niya ang kaniyang pagguhit at namulat sa posibilidad sa Children's picture books dahil sa mga workshop ng Room to Read. Pasasalamat Una at higit sa lahat, nais kong magpasalamat kay Dugra Lal Shrestha sa pagyakap sa proyektong ito. Isa siyang inspirasyon para sa mga susunod na henerasyon ng mga may malilikhaing kaisipan. Isang mainit na pasasalamat din sa Dibuhistang si Amber Delahaye mula sa Stitching Thang na siyang nagsagawa ng palihan para sa ilustrasyon. At higit sa lahat, ang aklat na ito ay hindi maisasakatuparan kung wala sina Suman and Suchita Shresta, na mga anak ni Dugra Lal Shrestha, at sa kaniyang may-bahay na si Purnadevi Shresta, na laging nasa kaniyang tabi. This book was adapted as part of ABC+: Advancing Basic Education in the Philippines project. ABC+ is a partnership of USAID and the Department of Education (DepEd), implemented by RTI International together with The Asia Foundation (TAF), SIL LEAD, and Florida State University (FSU). This book was quality assured by Salvacion Magistrado, Franlie Ramos-Corporal, Sharo Pelingon, Cheryl Tabarangao, and Maureen Guadalupe, and was approved for publishing by the Department of Education Region V - Bicol Learning Resource Management Section (LRMS) of the Curriculum and Learning Management Division (CLMD). This book was field tested by Melvern Villaderes. Brought to you by Let's Read is an initiative of The Asia Foundation's Books for Asia program that fosters young readers in Asia and the Pacific. booksforasia.org To read more books like this and get further information, visit www.letsreadasia.org Original Story Ngiyaw! Ngiyaw! (Meow Meow). Author: Durga Lal Shrestha. Illustrator: Surendra Maharjan. Editor: Muna Gurung, Sharareh Bajracharya, Niranjan Kunwar. Published by The Asia Foundation - Let's Read, © The Asia Foundation - Let's Read. Released under CC-BY-NC-4.0. This work is a modified version of the original story. @The Asia Foundation – Let's Read, 2021. Some rights reserved. Released under CC-BY-NC-4.0. For full terms of use and attribution, Contributing translators: Higino Penones Table of Contents Page 1 Page 1 Page 2 Page 3 Page 4 Page 5 Page 6 Page 7 Page 25 Page 28 Page 31 Page 34 Page 37 Page 40 Page 43 Page 46 Page 49 Page 52 Page 55 Page 58 Page 61 Page 64 Page 65 Copyright Guide Cover Start of Story
